timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-20T22:33:14,codecarbon,6c3d38c7-f82d-4e65-90fa-bb41d81a12db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.64826729206834,5.748755670957063e-08,1.5757495848660467e-08,8.5,0.0,6.0,1.2686200891039336e-07,0.0,8.886895840987564e-08,2.1573096732026898e-07,0.0,Peru,PER,junin,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-75.2157,-12.0668,18.0,machine,0,0,0,0,N,1.0,0.0
2026-09-20T22:41:55,codecarbon,f43c295b-dbd6-4070-a7ac-f40b527db5ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.6253017080016434,5.973180106057368e-08,1.6476366898990963e-08,8.5,0.0,6.0,1.3180263387362682e-07,0.0,9.235020823931942e-08,2.2415284211294622e-07,0.0,Peru,PER,junin,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-75.2157,-12.0668,18.0,machine,0,0,0,0,N,1.0,0.0
