timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-20T23:49:10,codecarbon,2240e1de-a46f-4698-bee1-a8fa0db79735,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2538.5529809159925,0.003477960083032775,1.3700561340176614e-06,12.478187371293425,0.0,6.0,0.008821134342187292,0.0,0.004230449965083001,0.013051584307270301,0.0,Peru,PER,junin,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-75.2157,-12.0668,18.0,machine,8.10031708283789,0,83.64415378517636,6.82346035250113,N,1.0,0.0
