timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-20T22:51:16,codecarbon,bc356e85-a479-4cf2-bd3a-63841ac6b50b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,153.1435095409397,0.00018448398018407582,1.20464772380548e-06,10.406033101957812,0.0,6.0,0.0004370707918425974,0.0,0.0002552339394450731,0.0006923047312876704,0.0,Peru,PER,junin,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-75.2157,-12.0668,18.0,machine,6.3598684210526315,0,82.9171052631579,6.579593758834036,N,1.0,0.0
