timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-21T07:37:53,codecarbon,7b8ba13b-8328-4e07-aa18-630ef015fd0a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1926.7933034589514,0.0031300604508112027,1.6244920745739378e-06,15.903366798774575,0.0,6.0,0.00853489991617676,0.0,0.003211137095551045,0.011746037011727805,0.0,Peru,PER,huánuco department,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-76.2397,-9.9295,18.0,machine,12.995874673629244,0,84.17086161879926,6.975543898141726,N,1.0,0.0
