timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-20T22:51:22,codecarbon,e632366f-9a45-43a7-85d3-1c0b1d5e5c4e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.011032000067644,6.964717305746669e-07,3.463255336321054e-07,11.399753652250002,0.0,6.0,1.7488340978431898e-06,0.0,8.647840266348793e-07,2.613618124478069e-06,0.0,Peru,PER,junin,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-75.2157,-12.0668,18.0,machine,0,0,0,0,N,1.0,0.0
