timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-20T22:36:36,codecarbon,4eaa8e4d-2939-4282-a88c-b9b1580c7d79,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,199.19018799997866,0.0002484451816587073,1.2472762044821902e-06,10.98190352908,0.0,6.0,0.0006003579729875209,0.0,0.0003319710810383549,0.0009323290540258758,0.0,Peru,PER,junin,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-75.2157,-12.0668,18.0,machine,6.565656565656566,0,82.58686868686871,6.403777613784328,N,1.0,0.0
2026-09-20T22:45:22,codecarbon,ae003a5d-ea9f-4ed7-9607-94502dd7b64b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,204.79360995802563,0.0002680011449268216,1.3086401718381298e-06,11.5790512455,0.0,6.0,0.0006644095997190697,0.0,0.00034130623771149354,0.0010057158374305632,0.0,Peru,PER,junin,,,macOS-14.4-arm64-arm-64bit,3.11.15,3.3.1,12,Apple M3 Pro,0,,-75.2157,-12.0668,18.0,machine,5.336453201970443,0,83.31280788177342,6.333791122060691,N,1.0,0.0
